Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
919219,Manono Mini Mart  ,Convenience Store,454,Manono St, ,Hilo,HI,96720,4423,HAWAII,19.71615,-155.0701,2009-12-02,2019-12-26
1392914,Manono Mini Mart  ,Small Grocery Store,454,Manono St,,Hilo,HI,96720,4423,HAWAII,19.71602,-155.0701,2020-01-23,
1019175,Marcy's Variety Store  ,Small Grocery Store,266,Makaala St, ,Hilo,HI,96720, ,HAWAII,19.69925,-155.0659,2011-09-30,2016-11-29
1019175,Marcy's Variety Store  ,Small Grocery Store,266,Makaala St, ,Hilo,HI,96720, ,HAWAII,19.69925,-155.0659,2016-12-01,
323730,"MARGO'S CORNER, INC.  ",Food Buying Co-op, ,Wakea and Kaikane Loop, ,NAALEHU,HI,96772, ,HAWAII,19.04117,-155.6295,1994-12-28,2015-03-02
1569640,Matsuyama Food & Fuel  ,Medium Grocery Store,73-285,Kahilihili St, ,Kailua Kona,HI,96740, ,HAWAII,19.72594,-156.0327,2024-02-02,
399068,MATSUYAMA FOOD MART  ,Medium Grocery Store,73-4354,Mamalahoa Hwy, ,Kailua Kona,HI,96740,9100,HAWAII,19.71616,-155.9778,1981-04-14,
812518,Matsuyama Market  ,Combination Grocery/Other,73-4040,Hulikoa Drive, ,Kailua-Kona,HI,96740, ,HAWAII,19.70038,-156.0259,2007-02-15,2010-08-04
611451,MAVERICK'S MEAT MARKET  ,Meat/Poultry Specialty,55-360,HAWI RD, ,HAWI,HI,96719, ,HAWAII,20.25024,-155.8289,1994-04-12,2007-05-28
1173086,Mi Tierra Mexicana  ,Convenience Store,852,Kilauea Ave, ,Hilo,HI,96720,4236,HAWAII,19.71567,-155.0781,2015-02-05,2018-08-07
830624,Michael's Hawaiian Foods  ,Meat/Poultry Specialty,Pole 4,Shell St, ,Pahoa,HI,96778, ,HAWAII,19.49878,-154.9151,2007-09-19,2008-10-15
811896,Micronesian Food & Delight  ,Convenience Store,340,E Kawili St, ,Hilo,HI,96720,5058,HAWAII,19.70581,-155.0676,2007-05-17,2011-09-21
1131244,Micronesian Food & Delight  ,Combination Grocery/Other,340,E Kawili St, ,Hilo,HI,96720,5058,HAWAII,19.70584,-155.0676,2014-04-07,2015-10-05
981871,Minit Stop 81,Convenience Store,61-3657,Akoni Pule Hwy, ,Kamuela,HI,96743,7709,HAWAII,20.03875,-155.8294,2010-12-02,
986262,Minit Stop 88,Convenience Store,36-2266,Hawaii Belt Hwy, ,Laupahoehoe,HI,96764, ,HAWAII,19.98501,-155.2341,2011-01-05,
957856,Minit Stop 86,Convenience Store,763,Leilani St, ,Hilo,HI,96720,4548,HAWAII,19.70949,-155.0647,2011-01-05,2021-03-30
986259,Minit Stop 83,Convenience Store,26,Kekela St, ,Hilo,HI,96720,6522,HAWAII,19.69535,-155.0668,2011-01-05,
1046022,Minit Stop 82,Convenience Store,64-964,Mamalahoa Hwy, ,Kamuela,HI,96743,7331,HAWAII,20.02703,-155.6543,2012-02-28,
1055794,Minit Stop 84,Convenience Store,16-119,Orchidland Dr, ,Keaau,HI,96749, ,HAWAII,19.55948,-154.9937,2012-05-11,
451963,MINIT STOP KAWAIHAE INC-KAWAIHAE  ,Convenience Store,61-3657,Akoni Pule Hwy, ,Kamuela,HI,96743,7709,HAWAII,20.03875,-155.8294,1999-02-22,2010-12-01
646551,MIZUNO SUPERETTE  ,Medium Grocery Store,96-3167,Pikake St, ,Pahala,HI,96777,9997,HAWAII,19.20168,-155.4773,1989-12-06,2023-05-11
1546915,Mizuno Superette 3,Medium Grocery Store,96-3167,Pikake St,,Pahala,HI,96777,9997,HAWAII,19.20167,-155.4772,2023-05-23,
285165,MR ED'S BAKERY  ,Small Grocery Store,2816 72,Government Main Rd, ,HONOMU,HI,96728, ,HAWAII,19.87236,-155.1122,2000-08-02,2013-09-23
1626173,Ms Hamakua 90,Convenience Store,45-3244,Mamalahoa Hwy,,Honokaa,HI,96727,6947,HAWAII,20.06897,-155.4574,2025-01-28,
1290360,Ms Hawi 85,Convenience Store,55-503,Hawi Rd, ,Hawi,HI,96719, ,HAWAII,20.23765,-155.8305,2017-07-05,
1290354,Ms Kohanaiki 87,Convenience Store,73-4041,Hulikoa Dr,,Kailua Kona,HI,96740,2663,HAWAII,19.7005,-156.0263,2017-07-06,
1439045,Ms. Honokaa 89,Convenience Store,45-3550,Mamane St, ,Honokaa,HI,96727,6973,HAWAII,20.07867,-155.4668,2021-02-08,
708441,"MT VIEW BAKERY, INC  ",Convenience Store,18-1319,Old Volcano Road, ,Mountain View,HI,96771,102,HAWAII,19.55134,-155.1073,2004-11-23,2019-12-26
1320033,Mt View Farm Store  ,Fruits/Veg Specialty,18-1325,Old Volcano Rd, ,Mountain View,HI,96771,149,HAWAII,19.55079,-155.1079,2018-05-07,2019-04-11
699013,MT VIEW MINI MART  ,Convenience Store,18-1314,Hwy 11, ,MOUNTAIN VIEW,HI,96771, ,HAWAII,19.55131,-155.1067,1988-05-19,2016-09-26
1257829,Mt. View Mini Mart  ,Small Grocery Store,18-1314,Volcano Rd, ,Mountain View,HI,96771,9997,HAWAII,19.55131,-155.1067,2016-10-18,
1337515,"Mundo Maya Hawaii, LLC  ",Combination Grocery/Other,852,Kilauea Ave, ,Hilo,HI,96720,4236,HAWAII,19.71573,-155.0781,2018-10-12,2019-09-23
979274,Mystical Dawn Apothecary  ,Farmers' Market,15-280,Puni Makai Loop S, ,Pahoa,HI,96778,8806,HAWAII,19.552,-154.8954,2010-11-23,2015-11-11
1390215,N & P Mart  ,Convenience Store,152992,Puna Rd, ,Pahoa,HI,96778, ,HAWAII,19.55613,-154.8857,2020-02-26,
625676,NAALEHU FRUIT STAND  ,Convenience Store, ,MAIN ST, ,NAALEHU,HI,96772, ,HAWAII,19.09368,-155.6212,2002-08-20,2005-08-07
1587069,Naito Store  ,Convenience Store,54-3695,Akoni Pule Hwy, ,Kapaau,HI,96755, ,HAWAII,20.23463,-155.8126,2024-03-12,
1304150,Nanawale Farmer's Market-Fremont Local Foods  ,Farmers' Market,14-855,Kehau Rd, ,Pahoa,HI,96778,8149,HAWAII,19.49565,-154.9156,2017-12-05,2019-09-20
263320,NEW STAR INC  ,Small Grocery Store,266-A,MAKAALA ST, ,HILO,HI,96720, ,HAWAII,19.69922,-155.0658,1997-04-16,2015-04-13
1202867,New Star Inc  ,Combination Grocery/Other,266,Makaala St,Ste A,Hilo,HI,96720,5139,HAWAII,19.69925,-155.0659,2015-08-11,2019-11-22
528238,NUTRIENT NICHE  ,Small Grocery Store,45-3321,Mamane St, ,Honokaa,HI,96727,6914,HAWAII,20.07614,-155.4611,2004-09-02,2007-05-31
528238,NUTRIENT NICHE  ,Small Grocery Store,45-3321,Mamane St, ,Honokaa,HI,96727,6914,HAWAII,20.07614,-155.4611,2007-06-04,2007-07-09
584255,O'KEEFE & SONS BREAD BAKERS # 2  ,Bakery Specialty,374,Kinoole St, ,Hilo,HI,96720,2919,HAWAII,19.72157,-155.0868,1998-11-20,2008-10-15
1495757,Ocean Fresh Fish  ,Seafood Specialty,74-5626,Alapa St,,Kailua Kona,HI,96740,3110,HAWAII,19.6441,-155.997,2022-04-12,2024-02-12
437074,OCEAN VIEW MARKET  ,Supermarket,BLDG 1,POHUE PLAZA, ,OCEAN VIEW,HI,96737, ,HAWAII,19.10635,-155.7829,1996-03-28,2006-06-13
879428,Ocean View Market  ,Super Store,92-8676,Lotus Blossom Lane, ,Ocean View,HI,96737, ,HAWAII,19.08519,-155.7745,2009-12-15,
1381044,Ohana Foods  ,Small Grocery Store,511,W Kawailani Street, ,Hilo,HI,96720, ,HAWAII,19.68368,-155.0823,2019-11-21,
1585501,Ohana Market & Grill  ,Small Grocery Store,17-4003,Auhuahu Pl, ,Mountian View,HI,96771, ,HAWAII,19.56965,-155.0806,2024-04-09,2024-11-18
1482379,Ohana Warehouse  ,Convenience Store,83-5487,Mamalahoa Hwy,,Captain Cook,HI,96704,8345,HAWAII,19.45926,-155.8808,2022-01-05,
1672241,One Spot Hawaii ,Convenience Store,28-2903,Hawaii Belt Rd, ,Pepeekeo,HI,96783, ,HAWAII,19.8348,-155.1042,2025-12-04,
1603490,Onomea Country Market  ,Convenience Store,28-1099,Old Mamalahoa Hwy,,Pepeekeo,HI,96783,7700,HAWAII,19.8307,-155.0972,2024-08-19,
729912,ORCHIDLAND GENERAL STORE  ,Combination Grocery/Other,16-125,ORCHIDLAND DR, ,KEAAU,HI,96749, ,HAWAII,19.55964,-154.9935,2006-02-10,2025-02-12
729912,ORCHIDLAND GENERAL STORE  ,Combination Grocery/Other,16-125,ORCHIDLAND DR, ,KEAAU,HI,96749, ,HAWAII,19.55964,-154.9935,2025-02-18,
265717,OSHIMA STORE  ,Convenience Store,79-7400,Mamalahoa Hwy, ,Kealakekua,HI,96750,7913,HAWAII,19.53233,-155.9265,1971-12-13,2019-04-11
434292,PAHOA CASH & CARRY  ,Convenience Store,2529,PAHOA GOVT RD, ,PAHOA,HI,96778, ,HAWAII,19.51206,-154.9089,1992-09-23,2014-01-28
719034,PAHOA FRESH FISH  ,Meat/Poultry Specialty,15-2670,Pahoa Village Rd, ,Pahoa,HI,96778,7730,HAWAII,19.50483,-154.9563,1999-02-25,2005-12-13
771206,"PAHOA FRESH FISH, MEAT N MORE  ",Convenience Store,15-2770,Pahoa Village Rd, ,Pahoa,HI,96778, ,HAWAII,19.49866,-154.9534,2005-12-23,2011-10-10
1139494,Papa'a Palaoa Bakery  ,Bakery Specialty,187,Kilauea Ave, ,Hilo,HI,96720,2907,HAWAII,19.72205,-155.0854,2014-05-08,2019-06-25
1370147,Papa'a Palaoa Bakery n/a,Convenience Store,187,Kilauea Ave, ,Hilo,HI,96720,2907,HAWAII,19.72211,-155.0854,2019-08-23,2024-08-29
1207254,Papaaloa Country Store And Cafe  ,Medium Grocery Store,35-2032,Old Mamalahoa Hwy,,Papaaloa,HI,96780,9997,HAWAII,19.97658,-155.2195,2015-08-25,
547914,PAPAALOA STORE INC.  ,Convenience Store,36-2797,MAMALAHOA HWY, ,PAPAALOA,HI,96780,28,HAWAII,19.95834,-155.1975,1990-12-19,2006-04-29
1413373,Paradise Express  ,Convenience Store,84-4811,Hawaii Belt Rd,,Captain Cook,HI,96704,8403,HAWAII,19.41878,-155.8815,2020-08-11,2024-03-04
693405,Patel's Auto Service  ,Convenience Store,83-5282,Mamalahoa Hwy, ,Captain Cook,HI,96704,8301,HAWAII,19.44474,-155.8797,1998-05-26,
536461,PINKY'S 5 EIGHT  ,Convenience Store,27-289,Mill Rd, ,Papaikou,HI,96781, ,HAWAII,19.78296,-155.0919,1989-04-25,2015-08-24
1469745,Plant Based Foods  ,Combination Grocery/Other,73-5619,Kauhola St,Ste 108,Kailua Kona,HI,96740,2668,HAWAII,19.69005,-156.0163,2021-09-22,2024-09-02
1578537,Plantation Market  ,Large Grocery Store,55-515,Hawi Rd,,Hawi,HI,96719,1100,HAWAII,20.23191,-155.8258,2024-04-23,
1270186,Poke To Go  ,Seafood Specialty,1990,Kinoole St,Ste 103,Hilo,HI,96720,5293,HAWAII,19.69002,-155.0695,2017-01-19,2022-03-24
963714,Poke To Your Taste  ,Combination Grocery/Other,790,Leilani St, ,Hilo,HI,96720,4550,HAWAII,19.70941,-155.0645,2010-08-13,2015-09-07
1254045,Poke To Your Taste Llc  ,Small Grocery Store,790,Leilani St, ,Hilo,HI,96720,4550,HAWAII,19.70943,-155.0645,2016-08-19,
720004,Puna Fresh Foods  ,Super Store,16-586,Old Volcano Rd, ,Keaau,HI,96749,8100,HAWAII,19.62153,-155.04,1981-10-26,2009-11-22
1314121,Puna Plantation Hawaii Ltd 11,Super Store,81-6602,Mamalahoa Hwy, ,Kealakekua,HI,96750,8129,HAWAII,19.51437,-155.9205,2018-04-04,
1060988,Punahele Bakery  ,Bakery Specialty,811,Laukapu St,Ste 6,Hilo,HI,96720,5073,HAWAII,19.70666,-155.0671,2012-06-14,2014-09-23
639589,PUPU PANTRY  ,Convenience Store,76-6246,ALII DR # 101, ,KAILUA-KONA,HI,96740, ,HAWAII,19.60761,-155.9768,2003-06-16,2007-01-28
812949,Pupu Pantry  ,Convenience Store,76-6246,Alii Dr, ,Kailua Kona,HI,96740, ,HAWAII,19.60761,-155.9768,2007-02-23,2008-10-15
1254139,Pure Kona Green Market  ,Farmers' Market,82-6160,Hawaii Belt Rd, ,Captain Cook,HI,96704,8203,HAWAII,19.48964,-155.9113,2016-08-16,2020-11-23
828255,Puueo County Market  ,Convenience Store,96,Wainaku St, ,Hilo,HI,96720,2307,HAWAII,19.72745,-155.091,2007-08-20,2008-02-24
412489,PUUEO POI FACTORY LTD  ,Fruits/Veg Specialty,265,Kekuanaoa St Ste D, ,Hilo,HI,96720,4396,HAWAII,19.71174,-155.0747,1992-07-07,2018-05-17
924839,Pwi Pwi Market  ,Bakery Specialty,830A,Kilauea Ave, ,Hilo,HI,96720,4215,HAWAII,19.71599,-155.0784,2010-01-11,2011-03-13
887469,Queen K Tesoro  ,Convenience Store,74-5035,Queen Kaahumanu Hwy, ,Kailua Kona,HI,96740,2700,HAWAII,19.67289,-156.0163,2009-04-10,
427205,R & G MINI MART & LAUNDROMAT  ,Convenience Store,96-1195,KAMANI ST, ,PAHALA,HI,96777, ,HAWAII,19.20244,-155.4769,2004-05-21,2014-03-25
1135778,R & G Minimart & Laundromat  ,Convenience Store,96-1195,Kamani Street, ,Pahala,HI,96777, ,HAWAII,19.20247,-155.4769,2014-04-03,
424041,R & R SARI SARI STORE  ,Combination Grocery/Other,96-3163,Pikake St, ,Pahala,HI,96777,9997,HAWAII,19.20201,-155.4772,2004-10-05,2011-05-11
559287,RYO MINI MART  ,Convenience Store,2179,Kinoole St, ,Hilo,HI,96720,5327,HAWAII,19.68502,-155.0691,1997-07-02,2006-01-31
416291,Sack N Save Hilo 21,Super Store,250,Kinoole St, ,Hilo,HI,96720,2917,HAWAII,19.7231,-155.0877,1971-12-14,
252386,Sack N Save Kona 25,Super Store,75-5595,Palani Rd,Ste A1,Kailua Kona,HI,96740,3136,HAWAII,19.64406,-155.9947,1979-03-07,
459389,Sack N Save Puainako 26,Super Store,2100,Kanoelehua Ave,Ste 101,Hilo,HI,96720,6544,HAWAII,19.69016,-155.0663,1979-11-13,
700639,SAFEWAY  2221,Supermarket,111J,E Puainako St, ,Hilo,HI,96720,5265,HAWAII,19.69532,-155.0639,1971-12-16,2011-11-01
540654,SAFEWAY  1501,Supermarket,75-1027,Henry St, ,Kailua Kona,HI,96740,3154,HAWAII,19.64634,-155.9889,1996-10-28,2022-02-02
991193,Safeway 2893,Supermarket,381,E Makaala St, ,Hilo,HI,96720,5146,HAWAII,19.6994,-155.0592,2011-02-09,
1430408,Safeway 1117,Supermarket,75-971,Henry St, ,Kailua Kona,HI,96740, ,HAWAII,19.64503,-155.9888,2020-11-19,
1628259,Safeway Fuel Center 5814,Convenience Store,75-961,Henry St, ,Kailua Kona,HI,96740,3670,HAWAII,19.64241,-155.9907,2024-12-13,2025-05-05
1120452,Short N Sweet Bakery Market Cafe  ,Combination Grocery/Other,374,Kinoole St, ,Hilo,HI,96720,2919,HAWAII,19.72157,-155.0868,2013-12-13,2023-12-04
1469084,So Juicy Hilo  ,Delivery Route,189,Mahiai St,,Hilo,HI,96720,5833,HAWAII,19.67631,-155.0579,2021-11-29,2024-10-06
1469084,So Juicy Hilo  ,Delivery Route,189,Mahiai St,,Hilo,HI,96720,5833,HAWAII,19.67631,-155.0579,2024-10-18,2025-02-13
1469084,So Juicy Hilo  ,Delivery Route,189,Mahiai St,,Hilo,HI,96720,5833,HAWAII,19.67631,-155.0579,2025-02-20,
492106,SOUTH KONA FRUIT STAND & NURSERY  ,Fruits/Veg Specialty,84-4770,Mamalahoa Hwy, ,Captain Cook,HI,96704,8402,HAWAII,19.41826,-155.8812,2003-12-19,2014-05-06
1160739,South Kona Green Market  ,Farmers' Market,82-6160,Mamalahoa Hwy, ,Captain Cook,HI,96704,8203,HAWAII,19.48965,-155.9113,2014-08-19,2016-08-15
1386703,Sovereign Tea & Books  ,Convenience Store,15-2903,Pahoa Village Rd, ,Pahoa,HI,96778, ,HAWAII,19.49409,-154.9464,2019-12-16,2021-03-30
957807,SPACE Market  ,Farmers' Market,Dec-38,Kalapana Kapoho Beach Rd, ,Pahoa,HI,96778,7808,HAWAII,19.36187,-154.9694,2010-08-04,2014-11-20
957807,SPACE Market  ,Farmers' Market,Dec-38,Kalapana Kapoho Beach Rd, ,Pahoa,HI,96778,7808,HAWAII,19.36187,-154.9694,2014-12-12,2015-06-07
685786,SUISAN COMPANY LTD  ,Seafood Specialty,85,Lihiwai St, ,Hilo,HI,96720,4611,HAWAII,19.72393,-155.07,2001-08-10,2019-06-18
685786,SUISAN COMPANY LTD  ,Seafood Specialty,85,Lihiwai St, ,Hilo,HI,96720,4611,HAWAII,19.72393,-155.07,2019-06-20,
1063190,Sun Dried Specialties  ,Seafood Specialty,81-951,Halekii St, ,Kealakekua,HI,96750,8103,HAWAII,19.51836,-155.9228,2012-07-23,2017-06-13
276214,SUNSET MINI MART  ,Convenience Store,77-6425,KUAKINI HWY,C-101,KAILUA-KONA,HI,96740, ,HAWAII,19.60438,-155.9625,2004-08-13,2023-11-29
1571238,Sunset Mini Mart  ,Convenience Store,77-6425,Kuakini Hwy,Ste C101,Kailua Kona,HI,96740,3207,HAWAII,19.60456,-155.9623,2023-12-14,2024-04-18
1609642,Sunset Mini Mart  ,Convenience Store,77-6425,Kuakini Highway,Suite C1,Kailua-kona,HI,96740, ,HAWAII,19.60456,-155.9623,2024-08-26,
410318,"T KANESHIRO STORE, INC  ",Super Store,45-5002,LEHUA ST, ,HONOKAA,HI,96727, ,HAWAII,20.07922,-155.4696,1971-12-20,2011-09-21
736379,T&T Parel Minimart & Snack Shoppe  ,Small Grocery Store,42-1027,Hawaii Belt Road, ,Paauilo,HI,96776, ,HAWAII,20.0302,-155.3488,2004-12-30,2007-08-01
904235,Target Store T-2412,Super Store,74-5455,Makala Blvd, ,Kailua Kona,HI,96740,2727,HAWAII,19.6475,-156.003,2009-06-23,
1011735,Target Store T-2682,Super Store,391,E Makaala St, ,Hilo,HI,96720,5146,HAWAII,19.69951,-155.0587,2011-06-20,
1456249,Tea Time Hawaii  ,Convenience Store,315,E Kawili St,,Hilo,HI,96720,5054,HAWAII,19.70604,-155.0682,2021-09-21,
1619544,The Farm Stand  ,Small Grocery Store,230,Kekuanaoa St,,Hilo,HI,96720,6427,HAWAII,19.71131,-155.0751,2024-12-10,
1135440,"The Food Basket, Inc., Hawaii Island's Food Bank  ",Food Buying Co-op,40,Holomua St, ,Hilo,HI,96720,5102,HAWAII,19.70454,-155.0662,2014-04-01,
1084083,"The Keaukaha General Store, Llc  ",Convenience Store,11,Silva Street, ,Hilo,HI,96720, ,HAWAII,19.72724,-155.0543,2012-12-27,
1081096,The Locavore Store  ,Fruits/Veg Specialty,15-2945,Pahoa Village Rd, ,Pahoa,HI,96778, ,HAWAII,19.49395,-154.9453,2012-11-28,2016-09-26
1175812,The Locavore Store  ,Combination Grocery/Other,60,Kamehameha Ave, ,Hilo,HI,96720,2831,HAWAII,19.72695,-155.087,2015-02-06,2024-09-22
1587037,The Locavore Store  ,Medium Grocery Store,333,Kilauea Ave,Ste 103,Hilo,HI,96720,3013,HAWAII,19.72092,-155.0834,2024-04-09,
1351168,The Volcano Store  ,Convenience Store,19-4005,Haunani Rd, ,Volcano,HI,96785,307,HAWAII,19.43857,-155.2408,2019-03-12,2024-11-18
1351168,The Volcano Store  ,Convenience Store,19-4005,Haunani Rd, ,Volcano,HI,96785,307,HAWAII,19.43857,-155.2408,2025-12-05,
293143,THE VOLCANO STORE INC  ,Small Grocery Store,19-4005,HAUNANI RD, ,VOLCANO,HI,96785,307,HAWAII,19.43857,-155.2408,1976-09-29,2018-12-20
1123217,Tin Shack Bakery  ,Bakery Specialty,15-2660,Nanawale Homestead Rd, ,Pahoa,HI,96778,750,HAWAII,19.49603,-154.9441,2014-01-23,2018-11-23
353398,TNT SEAFOOD IMPORTS & ASIAN GROCE  ,Combination Grocery/Other,212,Kamehameha Ave, ,Hilo,HI,96720,2835,HAWAII,19.72491,-155.086,1999-10-04,2014-01-12
381736,To Go Tesoro 61087,Combination Grocery/Other,81-6673,Mamalahoa Hwy, ,Kealakekua,HI,96750,8130,HAWAII,19.51899,-155.9201,2003-12-01,2013-09-29
1021801,Trini's Market  ,Medium Grocery Store,74-5533,Luhia St,Ste 103,Kailua Kona,HI,96740, ,HAWAII,19.64867,-156.0017,2011-11-08,2014-06-01
1021801,Trini's Market  ,Medium Grocery Store,74-5533,Luhia St,Ste 103,Kailua Kona,HI,96740, ,HAWAII,19.64867,-156.0017,2014-07-29,2021-01-26
1444188,Trini's Market  ,Small Grocery Store,74-5533,Luhia St,,Kailua Kona,HI,96740,3658,HAWAII,19.64899,-156.0011,2021-04-27,
469091,UNION MARKET LTD  ,Medium Grocery Store,54-3785,AKONI PULE HWY, ,KAPAAU,HI,96755,96,HAWAII,20.23237,-155.8069,1971-12-09,2006-11-30
638555,USHIJIMA STORE  ,Small Grocery Store,79-7300,Mamalahoa Hwy, ,Kealakekua,HI,96750, ,HAWAII,19.5383,-155.9286,1972-01-27,2008-09-17
1183344,Vallente Asian Store  ,Convenience Store,45-3593,Mamane St, ,Honokaa,HI,96727,6976,HAWAII,20.07916,-155.4683,2015-02-19,2015-08-24
1324988,Village Bake Shop  ,Combination Grocery/Other,16-566,Keaau Pahoa Rd, ,Keaau,HI,96749,8137,HAWAII,19.62147,-155.0387,2018-09-11,2018-10-03
1039716,Volcano Farmers Market  ,Farmers' Market,19-4030,Old Volcano Hwy,,Volcano,HI,96785,9997,HAWAII,19.4281,-155.2362,2012-01-06,
732760,WAIAKEA SHELL FOODMART  ,Convenience Store,2200,Kinoole St, ,Hilo,HI,96720,5641,HAWAII,19.68429,-155.0691,2004-11-03,2011-01-13
1495045,Waiakea Texaco 20611,Convenience Store,321,E Makaala St,,Hilo,HI,96720,5146,HAWAII,19.70051,-155.0636,2022-04-19,
1578087,Waiakeawaena Texaco  ,Convenience Store,2188,Kinoole St,,Hilo,HI,96720,5328,HAWAII,19.68495,-155.0693,2024-03-12,
1083577,Waiakeywaiena Texaco  ,Convenience Store,2188,Kinoole St, ,Hilo,HI,96720,5328,HAWAII,19.68501,-155.0691,2013-02-12,2018-07-18
1083577,Waiakeywaiena Texaco  ,Convenience Store,2188,Kinoole St, ,Hilo,HI,96720,5328,HAWAII,19.68501,-155.0691,2020-10-06,2024-02-21
1565757,Waiholokui Garden  ,Convenience Store,15-2660,Pahoa Village Rd,Ste 201,Pahoa,HI,96778,6722,HAWAII,19.50503,-154.9582,2023-10-30,
1056660,Waikoloa Chevron  ,Convenience Store,68-1845,Waikoloa Rd,Bldg. 4,Waikoloa,HI,96738,4408,HAWAII,19.92685,-155.7876,2012-07-11,2017-01-04
1056660,Waikoloa Chevron  ,Convenience Store,68-1845,Waikoloa Rd,Bldg. 4,Waikoloa,HI,96738,4408,HAWAII,19.92685,-155.7876,2017-03-08,
465053,WAIKOLOA VILLAGE MARKET  ,Super Store,68-3916,Paniolo Ave, ,Waikoloa,HI,96738, ,HAWAII,19.9287,-155.7867,1990-07-31,
1300612,Waimea Butcher Shop  ,Meat/Poultry Specialty,64-1032,Mamalahoa Hwy,Ste 101,Kamuela,HI,96743,8441,HAWAII,20.02531,-155.6593,2017-10-10,2018-09-03
1355802,Waimea Butcher Shop Llc  ,Meat/Poultry Specialty,64-1032,Mamalahoa Hwy,,Kamuela,HI,96743,8441,HAWAII,20.02593,-155.6596,2019-03-20,
1013599,Waimea Chevron Food Mart  ,Convenience Store,65-1200,Mamalahoa Hwy, ,Kamuela,HI,96743,7332,HAWAII,20.02034,-155.6691,2011-07-05,
680076,WAIMEA EXPRESS  ,Convenience Store,65-1210,Kawaihae Rd, ,Kamuela,HI,96743,8436,HAWAII,20.02201,-155.6718,2004-06-02,2014-02-11
1130701,Waimea Express  ,Convenience Store,65-1210,Kawaihae Rd, ,Kamuela,HI,96743,8436,HAWAII,20.02198,-155.6717,2014-02-12,
1330282,Waimea Midweek Market Llc  ,Farmers' Market,67-139,Pukalani Rd,,Kamuela,HI,96743,8383,HAWAII,20.01837,-155.662,2018-08-15,
732753,WAIMEA SHELL FOODMART  ,Convenience Store,64-5196,Kinohou St, ,Kamuela,HI,96743,8409,HAWAII,20.02472,-155.6598,2004-11-03,2011-01-13
1005738,Walgreens 13836,Combination Grocery/Other,301,E Makaala St, ,Hilo,HI,96720,5146,HAWAII,19.69933,-155.0639,2011-05-11,2022-02-07
562743,Walmart 2473,Super Store,325,E Makaala St,,Hilo,HI,96720,5144,HAWAII,19.70017,-155.0621,1997-11-20,
326616,Walmart 2321,Super Store,75-1015,Henry St, ,Kailua Kona,HI,96740,1681,HAWAII,19.64558,-155.9888,1998-02-27,
1089150,Whalers General Store 1230,Convenience Store,69-250,Waikoloa Beach Dr,Ste A5,Waikoloa,HI,96738,5719,HAWAII,19.91641,-155.8833,2013-02-04,
1165041,Whalers General Store 1377,Convenience Store,75-5669,Alii Dr, ,Kailua Kona,HI,96740,1601,HAWAII,19.64015,-155.9964,2014-09-04,2021-06-16
318735,WIKI WIKI MART 2,Convenience Store,511,WEST KAWAILANI, ,HILO,HI,96720, ,HAWAII,19.68367,-155.0823,1978-12-06,2012-10-15
392948,WIKI WIKI MART 4,Combination Grocery/Other,16119,Orchidland Dr, ,Keaau,HI,96749,8100,HAWAII,19.55948,-154.9937,1988-06-06,2012-05-06
292370,WIKI WIKI MART 5,Convenience Store,1710,KAM AVENUE, ,HILO,HI,96720, ,HAWAII,19.71784,-155.0879,1989-08-14,2016-09-26
1049629,Wiki Wiki Mart Union 76  ,Medium Grocery Store,95-5591,Mamalahoa Hwy, ,Naalehu,HI,96772,8900,HAWAII,19.06113,-155.5835,2012-04-02,2016-01-31
1049629,Wiki Wiki Mart Union 76  ,Medium Grocery Store,95-5591,Mamalahoa Hwy, ,Naalehu,HI,96772,8900,HAWAII,19.06113,-155.5835,2016-05-02,
916798,Will & Grace Filipino Store  ,Small Grocery Store,95-5657,Mamalahoa Hwy, ,Naalehu,HI,96772,9997,HAWAII,19.06047,-155.5867,2009-10-13,2025-01-03
285529,WILLIAM/ELEANOR DERASIN  ,Convenience Store,95-5591,MAMALAHOA HWY, ,NAALEHU,HI,96772, ,HAWAII,19.06113,-155.5835,1997-09-04,2012-04-01
600423,WONG YUEN STORE  ,Convenience Store,95-6045,Mamalahoa Hwy, ,NAALEHU,HI,96772, ,HAWAII,19.06668,-155.6107,1998-05-06,2018-09-03
1541403,Wong Yuen Store  ,Convenience Store,95-6049,Mamalahoa Hwy, ,Naalehu,HI,96772, ,HAWAII,19.06683,-155.611,2023-05-05,
1390214,Woodland Center  ,Convenience Store,15-1450,Kahakai Blvd,,Pahoa,HI,96778,6604,HAWAII,19.50397,-154.9548,2020-01-23,
1084117,"Y. Hata & Co., Ltd  ",Combination Grocery/Other,300,Kanoelehua Ave, ,Hilo,HI,96720,4688,HAWAII,19.71842,-155.0643,2013-01-10,2014-01-28
1003868,Yokwe Store  ,Combination Grocery/Other,74-5599,Luhia St,Ste E3,Kailua Kona,HI,96740,1677,HAWAII,19.6469,-155.9978,2011-08-25,2012-09-19
608970,007 MARKET  ,Convenience Store,1912,KALIHI ST, ,HONOLULU,HI,96817, ,HONOLULU,21.34043,-157.8672,2004-02-18,2006-05-08
792306,007 MARKET  ,Small Grocery Store,1912-A,KALIHI ST, ,HONOLULU,HI,96819,4252,HONOLULU,21.3402,-157.8674,2006-06-09,2007-02-08
